text,app_id
yandexmusic включи,yandeks_muzyka
yandexmusic включи если можешь,yandeks_muzyka
yandexmusic включи если можешь,yandeks_muzyka
yandexmusic запусти,yandeks_muzyka
yandexmusic запусти,yandeks_muzyka
yandexmusic запусти,yandeks_muzyka
yandexmusic запусти щас,yandeks_muzyka
yandexmusic одкрой если можешь,yandeks_muzyka
yandexmusic открой,yandeks_muzyka
yandexmusic открой,yandeks_muzyka
yandexmusic открой,yandeks_muzyka
yandexmusic открой,yandeks_muzyka
yandexmusic открой если можешь,yandeks_muzyka
yandexmusic открой если можешь,yandeks_muzyka
yandexmusic открой мне надо,yandeks_muzyka
yandexmusic открой щас,yandeks_muzyka
yandxemusic включи,yandeks_muzyka
бат окрой yandeks muzyka,yandeks_muzyka
бат октрой microsoft на компе,bloknot
бат откррой ru yandex desktop щас,yandeks_muzyka
бвиис blender-launcher включи,blender_5_0
бвиис включи com squirrel discord на компе,discord
бвиис включи ворд,word
бвиис выклчи звук,unknown
бвиис выключи звук,unknown
бвиис выключи звук бысрто,unknown
бвиис выключи звук щас,unknown
бвиис выключи компьютер,unknown
бвиис выкюлчи компьютер,unknown
бвиис динамики рвутся пожалйуста,unknown
бвиис закинь меня в дискорд если можешь,discord
бвиис закрой программму мне надо,unknown
бвиис запиши экран,unknown
бвиис запиши экран елси можешь,unknown
бвиис запусти discard мне надо,discord
бвиис запусти microsoft мне надо,bloknot
бвиис запусти игру,unknown
бвиис запусти игру,unknown
бвиис запусти игру щас,unknown
бвиис запусти хром щас,google_chrome
бвиис заткниссь,unknown
бвиис заткнись,unknown
бвиис заткнись,unknown
бвиис заткнись,unknown
бвиис заткнись на комеп,unknown
бвиис заткнись щас,unknown
бвиис заткнсиь,unknown
бвиис затткнись,unknown
бвиис зпусти игру щас,unknown
бвиис какая погода щас,unknown
бвиис какоя погода,unknown
бвиис мне бы вжуал студио открыть мне надо,visual_studio_code
бвиис найди файл,unknown
бвиис напомни мне завтра,unknown
бвиис напомни мне затра,unknown
бвиис обнови драйвер,unknown
бвиис обнови драйвер,unknown
бвиис обнови драйвер,unknown
бвиис обнови драйвер если можешь,unknown
бвиис обонви драйвер щас,unknown
бвиис одкрой дверцу щас,unknown
бвиис октрой дверцу,unknown
бвиис оправь сообщение щас,unknown
бвиис останови музыку,unknown
бвиис останови музыку,unknown
бвиис откой редактор,unknown
бвиис открй редактор,unknown
бвиис открой,beavis_dev
бвиис открой bloknot щас,bloknot
бвиис открой блокнот щас,bloknot
бвиис открой двверцу,unknown
бвиис открой дверцу,unknown
бвиис открой дверцу,unknown
бвиис открой дверцу,unknown
бвиис открой дверцу,unknown
бвиис открой дверцу щас,unknown
бвиис открой мне goagle chrome щас,google_chrome
бвиис открой окно,unknown
бвиис открой окно если можешь,unknown
бвиис открой проект если можешь,unknown
бвиис открой редактор щас,unknown
бвиис открой редаткор,unknown
бвиис отправь сообщение мне надо,unknown
бвиис перезагрузи пк,unknown
бвиис перезарузи пк щас,unknown
